,text,channel_FedRussianInsiders,channel_TechCryptoAnalyst,channel_Whalesguide,channel_binancekillers,channel_cryptoclubpump,channel_wallstreetqueenofficial,year,week,day,sentiment,smoothed_sentiment,smoothed_sentiment_weibull,smoothed_sentiment_weibull_week
2024-02-06 22:00:00+00:00,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **The price action of $BTC DOMINANCE on the daily timeframe level is consolidating in a descending triangle pattern level where the price action is consolidated on its Horizontal Support level which is marked between the 52.72% - 52.31% level. The price action is trying to break its Horizontal Support on the micro timeframe level thus there is another FVG gap level on the short timeframe level below the compression level As the price action still goes down, we can see a drop in the price of Dominance thus in the price of $BTC as well ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,1,negative,1.333333333333333,1.2517491596986172,7.797336335327465
2024-02-07 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **SEC introduces rule that potentially means all ****#DEX**** liquidity positions above $50M must register with SEC.** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,2,neutral,0.5000000000000001,-0.8382772332430195,7.461216786954069
2024-02-07 04:00:00+00:00,"$BTC VIP Analysis February 07, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- The price action of $BTC on the H1 timeframe level is successful after reaching out to is Horizontal Resistance level got rejected from there as we expected. We can again expect that the price action will reach its Horizontal Support level again which is marked between the $42,360 - $42,283 level -------------------- MAIN INTEREST LEVELS SHORT $42,767 LONG $42,860 PREDICTED DAILY RANGE $41,997 - $47,091 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,2,neutral,0.375,-0.7879264158719274,7.345379687054764
2024-02-07 06:00:00+00:00,"**February 7, 2024  MARKET ANALYSIS:** Market Cap: $1.65 Trillion 24h Volume: $45.57 Billion BTC Dominance: 51.1% ETH Dominance: 17.2% BK Health Standard: 5.6 (1 to 10) BK Sentiment: 23% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. DYM: +2427% 2. ID: +72% 3. CHR: +17.5% **Top Losers** 1. MULTI: -37% 2. XMR: -24% 3. LSK: -11% **BINANCE FUTURES: Top Gainers** 1. IDUSDT: +58% 2. CHRUSDT: +18% **Top Losers** 1. XMRUSDT: -25% 2. WIFUSDT: -14% **LARGEST VOLUME (24h)** 1. BTC/USDT ($17120m) 2. ETH/USDT ($9800m) **DAILY OUTLOOK** DYM, ID, and CHR have emerged as the market's top gainers. BTC is displaying increasing momentum and strength, poised to breach the horizontal resistancea pivotal confirmation of the bullish trend. However, a rejection at this level could signal the formation of a higher low, potentially preceding the next upward wave.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,2,positive,1.125,-0.5090986383277639,7.071691137400025
2024-02-07 14:00:00+00:00,"VIP MARKET UPDATE: $BTC  It is currently consolidating below the neckline of the inverse head and shoulder pattern, indicating potential bullish momentum. Additionally, it has formed a bullish pennant pattern, further suggesting upward movement. A breakout and successful retest of the neckline of the inverse head and shoulders pattern would serve as a bullish indication.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,2,positive,1.375,0.5203696855756968,6.0876075575100135
2024-02-07 16:00:00+00:00,#Bitcoin spot #ETF cumulative trading volume exceeds $30 billion,0.0,1.0,0.0,0.0,0.0,0.0,2024,6,2,positive,2.25,0.936241873720583,5.899913845811593
2024-02-08 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **MicroStrategy acquired an additional 850 ****$BTC**** for $37.2 million **Holding 190,000 #bitcoins at an average purchase price of $31,224 -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,3,positive,2.125,0.19456066631573574,5.253095406567991
2024-02-08 05:00:00+00:00,"$BTC VIP Analysis February 08, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the H4 timeframe level, the price action of $BTC successfully bounced back towards its FGV gap level after an H4 closure at its Horizontal Support level which is marked between the $42,860 - $42,767 level. Currently, the price action is testing out its Horizontal Resistance region of the FVG gap level and consolidating over there. -------------------- MAIN INTEREST LEVELS SHORT $44,269 LONG $44,754 PREDICTED DAILY RANGE $43,115 - $47,022 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,3,positive,2.7916666666666665,0.7529431433082191,5.210889951214938
2024-02-08 06:00:00+00:00,"**February 8, 2024  MARKET ANALYSIS:** Market Cap: $1.7 Trillion 24h Volume: $54.62 Billion BTC Dominance: 51.3% ETH Dominance: 17.1% BK Health Standard: 6.2 (1 to 10) BK Sentiment: 38% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. BTTC: +42% 2. OM: +20% 3. DYM: +17% **Top Losers** 1. CHR: -7% 2. NMR: -6% 3. PENDLE: -5% **BINANCE FUTURES: Top Gainers** 1. WIFUSDT: +28% 2. KASUSDT: +18% **Top Losers** 1. CHRUSDT: -7% 2. NMRUSDT: -6% **LARGEST VOLUME (24h)** 1. BTC/USDT ($23900m) 2. ETH/USDT ($9900m) **DAILY OUTLOOK** BTC, OM, and DYM lead the market as top gainers. BTC surged following the breakout of the inverse head and shoulders pattern, coupled with a bullish pennant breakout. Meanwhile, altcoins are currently in a cooling phase, indicating the potential for an upcoming bullish rally.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,3,positive,3.5833333333333335,1.3144832140350573,5.251214007487441
2024-02-08 07:00:00+00:00,"PlanB: Bitcoin will never fall below $31,000. ** Renowned analyst PlanB has spoken out on Bitcoin again. According to his own stock-to-flow analysis model, Bitcoin will never fall below $31,000 per coin again if the digital gold stays within its historical pattern (see screenshot for details). PlanB also predicts that Bitcoin will hit $500,000 after the halving. However, the lowest possible Bitcoin price predictions are even more interesting than attempts to call the next ATH because there is no shortage of optimists in the crypto space. People saying that BTC will hit $1.5 million per coin is no longer a surprise to anyone =)**",0.0,0.0,1.0,0.0,0.0,0.0,2024,6,3,positive,4.375,2.0835216324316885,5.35476135440469
2024-02-08 13:00:00+00:00,**#BTC****/USDT UPDATE:** #BTC is now trading around 44.6k. Bitcoin is pumping from the 0.5fib level exactly as we predicted. So the Possible scenarios are Now the price is as close to 45k level which can act as a resistance zone so if the price breaks this also the price can go towards 0.618 fib level. Otherwise If the price rejects from here then the price can again go towards the lower support zone. Stay tuned with us for further updates,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,3,positive,3.875,2.3222741711741284,6.216577619811348
2024-02-08 14:00:00+00:00,"VIP MARKET UPDATE: $BTC DOMINANCE  The current chart pattern shows a rising wedge formation, with the price trending above a horizontal support level. A breakdown of both the rising wedge and the horizontal support typically indicates a bearish trend. This scenario, coupled with a bearish move in dominance while BTC maintains a bullish trajectory, often signifies a favorable environment for Alts.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,3,neutral,3.5833333333333335,2.117767115510971,6.3907409651903135
2024-02-08 15:00:00+00:00,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **The price action of $BTC DOMINANCE on daily timeframe level as expected is bouncing back from its Horizontal Support level which is marked between the 52.72% - 52.31% level. As the price action is bouncing back from that region we can see the fulfilment of the FVG gap level which can show us the increase in the price of $BTC as well ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,3,positive,5.333333333333334,1.9165885634964064,6.5514116485298315
2024-02-08 15:00:00+00:00,"**$BTCUSDT****:** **Symmetrical Triangle Breakout Confirmed, Target of 45k Achieved!** Our prediction proved accurate as the price broke out of the symmetrical triangle pattern in a decisive move! The breakout was accompanied by increased volume, confirming the strength of the move. Not only did the price break out, but it also surged directly to our predicted target of 45k",0.0,0.0,1.0,0.0,0.0,0.0,2024,6,3,positive,5.333333333333334,1.9165885634964064,6.5514116485298315
2024-02-08 15:00:00+00:00,"According to Arkham, at UTC+8 on February 8, Grayscale transferred 1500.6 BTC to the address of Coinbase Prime Deposit, worth approximately US$67 million; it transferred 2276.6 BTC to a new address, which is suspected to be Grayscale's new custody address.",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,3,neutral,5.333333333333334,1.9165885634964064,6.5514116485298315
2024-02-08 17:00:00+00:00,"$1,170,000,000 WORTH OF SHORTS WILL GET LIQUIDATED IF  BTC HITs $50,000",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,3,positive,5.708333333333333,2.8864895174783634,7.1023045324430365
2024-02-08 18:00:00+00:00,": U.S. #bitcoin ETFs traded $1,000,000,000 in volume today.",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,3,positive,6.374999999999999,3.4552918343573182,7.420856207742142
2024-02-09 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **Data from 10x_Research shows that buying ****$BTC**** 3 days before the Chinese  New Year and selling ****#BTC**** 10 days after the Chinese New Year results in an average return of +11% ** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,4,positive,4.0,0.8047478499110289,9.85389708843823
2024-02-09 05:00:00+00:00,"$BTC VIP Analysis February 09, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- The price action of $BTC on the H4 timeframe level successfully as expected bounced back from its Horizontal Support level and filled out the FVG gap level which is marked between the $45,576 - $44,641 level. The price action also took out the Buy Side Liquidity level which was marked at $46,129 -------------------- MAIN INTEREST LEVELS SHORT $47,024 LONG $46,276 PREDICTED DAILY RANGE $41,997 - $47,091 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,4,positive,4.25,0.9813099363736002,10.2261978263419
2024-02-09 06:00:00+00:00,"**February 9, 2024  MARKET ANALYSIS:** Market Cap: $1.74 Trillion 24h Volume: $59.1 Billion BTC Dominance: 51.8% ETH Dominance: 16.9% BK Health Standard: 6 (1 to 10) BK Sentiment: 57% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. OM: +40% 2. DYM: +28% 3. COTI: +24% **Top Losers** 1. JUP: -8% 2. RONIN: -7% 3. FXS: -4% **BINANCE FUTURES: Top Gainers** 1. DYMUSDT: +29% 2. IDUSDT: +27% **Top Losers** 1. JUPUSDT: -8% 2. RONINUSDT: -7% **LARGEST VOLUME (24h)** 1. BTC/USDT ($27200m) 2. ETH/USDT ($10400m) **DAILY OUTLOOK** OM, DYM, and COTI have emerged as the top gainers in the current market scenario. BTC is demonstrating remarkable strength, with the target for the inverse head and shoulders pattern set at $50K. Furthermore, there is a substantial volume of liquidity within that zone, indicating a strong possibility of the bullish momentum persisting until the attainment of said level.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,4,positive,4.875,1.4421859523409382,10.435787581552283
2024-02-09 10:00:00+00:00,"VIP MARKET UPDATE: $BTC   Things are progressing as anticipated, with the bulls now poised to break through the horizontal resistance to sustain the bullish trend. However, a rejection at this point could signal a corrective phase before the onset of the next significant upward movement.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,4,positive,4.5,2.672255084227319,11.236802259538521
2024-02-09 11:00:00+00:00,"**#BTC****/USDT UPDATE:** #BTC is now trading around 47k. Bitcoin is getting pumped by breaking 45k as predicted by us. So the Possible scenario is If the pump continues, price may test the upper 0.618Fib level. After testing that level, we can see rejection from there or if the price breaks the Fib level then we can see more bullish momentum in it. Stay tuned with us for further updates",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,4,positive,5.125,2.7346858624293455,11.426156068558834
2024-02-09 13:00:00+00:00,: #Bitcoin ETFs officially the most popular ETFs in Wall Street history!,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,4,positive,7.291666666666667,3.0683608567483813,11.845414525989078
2024-02-09 13:00:00+00:00,"**$BTCUSDT****:** Bitcoin (BTC) is currently facing a critical juncture in its price action, testing a significant resistance zone on the daily timeframe. **Breaking Through the Resistance:** A decisive break above the resistance zone could trigger a bullish run, with potential targets in the range of $52,000 to $55,000. **Facing Rejection:** Conversely, if BTC encounters rejection at the resistance zone and falls back, it could signal a period of consolidation or even a retracement. In this case, potential support levels lie around $41,000 to $40,000. This scenario would likely bring disappointment to short-term holders but might present an opportunity for long-term investors to accumulate at lower price.",0.0,0.0,1.0,0.0,0.0,0.0,2024,6,4,positive,7.291666666666667,3.0683608567483813,11.845414525989078
2024-02-09 13:00:00+00:00,Bitcoin ETF inflows have been bigger than Grayscale's outflows for 9 days in a row. In other words: Grayscale selling pressure is no longer significant has no impact on selling anymore as they are not strong enough.,0.0,0.0,1.0,0.0,0.0,0.0,2024,6,4,positive,7.291666666666667,3.0683608567483813,11.845414525989078
2024-02-09 15:00:00+00:00,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **As expected the price action of $BTC DOMINANCE is successfully bouncing back from its Horizontal Support level which is marked between the 52.72% - 52.31% level. The price action is filling out its FVG gap level which increases its volume level thus the price of $BTC is also rising ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,4,positive,7.291666666666667,4.749092570828048,12.544966429044079
2024-02-09 17:00:00+00:00,"#Bitcoin price is again approaching the important resistance area of $47,000-$49,000. If the resistance is broken, the price can grow up to $55,000",0.0,1.0,0.0,0.0,0.0,0.0,2024,6,4,positive,7.375,5.497898925610895,13.243178372396741
2024-02-09 18:00:00+00:00,**#Market**** Sentiment****** Bitcoin Fear and Greed Index is 72 ~ Greed,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,4,positive,8.916666666666666,5.562395443714049,13.606569905347364
2024-02-09 18:00:00+00:00,VIP MARKET UPDATE: $BTC  It touched $48K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,6,4,positive,8.916666666666666,5.562395443714049,13.606569905347364
2024-02-10 05:00:00+00:00,"$BTC VIP Analysis February 10, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- On the H4 timeframe level, the price action of $BTC successfully has squeezed out its $46,129 and $47,898 liquidity level and consolidating at its Horizontal Resistance level which is marked between the $47,382 - $47,024 level. We can expect the rejection level from there and for that, we have to see the closure below the level. Whereas, On the weekly timeframe level the price action of $BTC shows the Bullish Structure on weekly timeframe level -------------------- MAIN INTEREST LEVELS SHORT $47,024 LONG $47,382 PREDICTED DAILY RANGE $43,867 - $52,378 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,5,neutral,3.500000000000001,0.42196472144504005,16.411645954181573
